,id,host_id,neighbourhood_group,neighbourhood,room_type,price,latitude,longitude,minimum_nights,number_of_reviews,availability_365,host_name
15148,38947886,298293970,Usera,Almendrales,Private room,30,40.3814,-3.69585,1,43,42,Selena
15149,38949468,106947145,Centro,Universidad,Entire home/apt,99,40.42111,-3.70301,1,3,180,Lesley
15150,38950126,179941286,Fuencarral - El Pardo,Pilar,Private room,35,40.473240000000004,-3.7059699999999998,1,0,91,Grisel
15151,38950292,96781331,Usera,Moscardó,Private room,27,40.38814,-3.70995,1,11,89,Marta
15152,38952380,298337649,Latina,Aluche,Entire home/apt,70,40.38818,-3.7577,1,6,180,Diego
15153,38952651,57935558,Arganzuela,Palos de Moguer,Entire home/apt,60,40.40437,-3.7017900000000004,1,5,358,HOMEnFUN
15154,38952877,298096103,Centro,Sol,Entire home/apt,48,40.415820000000004,-3.70609,2,5,41,David
15155,38954114,271229190,Arganzuela,Palos de Moguer,Private room,115,40.40566,-3.69924,1,5,0,Francisco
15156,38955551,262612878,Ciudad Lineal,Quintana,Entire home/apt,85,40.43272,-3.65309,3,18,365,Raúl
15157,38956880,197321913,Carabanchel,San Isidro,Entire home/apt,150,40.39519,-3.73216,1,0,0,Monica
15158,38966176,298379579,Usera,Moscardó,Entire home/apt,75,40.38745,-3.7122300000000004,10,0,365,Patricia
15159,38976419,34212673,Centro,Sol,Private room,32,40.41718,-3.7009199999999995,3,1,364,Marli
15160,38976817,34212673,Centro,Sol,Private room,35,40.41747,-3.7008699999999997,3,1,364,Marli
15161,38978476,263879290,San Blas - Canillejas,Canillejas,Entire home/apt,71,40.44716,-3.6118300000000003,1,26,280,Maria
15162,38988968,244303091,San Blas - Canillejas,Hellín,Private room,50,40.43111,-3.61677,1,0,365,Oscar
15163,38990561,104228363,Centro,Universidad,Private room,28,40.423390000000005,-3.7036300000000004,3,17,365,Shabiw
15164,38992720,298768155,Ciudad Lineal,Quintana,Entire home/apt,79,40.4374,-3.6454699999999995,2,20,85,María Jesús
15165,38993417,15270238,Moratalaz,Pavones,Private room,32,40.40262,-3.63314,2,3,179,Antolín
15166,38994396,34212673,Chamberí,Gaztambide,Private room,16,40.436440000000005,-3.7174400000000003,3,0,364,Marli
15167,38995123,294491683,Tetuán,Berruguete,Private room,35,40.460229999999996,-3.70771,6,0,365,Manuel Policarpio
15168,38997709,96532744,Fuencarral - El Pardo,Valverde,Entire home/apt,94,40.5078,-3.67579,1,0,364,Marcos
15169,38999465,105486763,Chamberí,Vallehermoso,Entire home/apt,102,40.44647,-3.7047199999999996,1,1,89,Alberto
15170,38999941,298839022,Usera,Pradolongo,Private room,30,40.38473,-3.7061800000000003,2,4,0,Gerardo
15171,39003918,298881870,Centro,Justicia,Private room,105,40.42615,-3.70085,1,0,90,Carmen
15172,39003945,71952267,Hortaleza,Canillas,Entire home/apt,85,40.45968,-3.64969,2,12,12,Francisco Javier
15173,39012322,22719971,Centro,Palacio,Entire home/apt,75,40.411429999999996,-3.71061,2,12,297,Silvia
15174,39013815,56010447,Centro,Embajadores,Entire home/apt,120,40.40863,-3.7005800000000004,4,2,22,Juan
15175,39014238,297650346,Centro,Cortes,Entire home/apt,140,40.41232,-3.6985900000000003,2,22,180,Nieves
15176,39014276,32797995,Chamberí,Gaztambide,Private room,30,40.43486,-3.7181599999999997,1,1,0,Laura
15177,39015349,297650346,Centro,Cortes,Entire home/apt,101,40.41363,-3.6971199999999995,2,28,180,Nieves
15178,39017480,297650346,Centro,Cortes,Entire home/apt,103,40.41444,-3.6981300000000004,2,31,177,Nieves
15179,39020275,4146001,Tetuán,Almenara,Entire home/apt,121,40.46968,-3.6937599999999997,2,3,0,Vicky
15180,39021943,15370009,Fuencarral - El Pardo,Mirasierra,Private room,32,40.49436,-3.7232,1,14,91,Ruth
15181,39024182,175030232,Chamartín,Prosperidad,Entire home/apt,120,40.44265,-3.67034,2,3,0,Pa
15182,39024366,175030232,Chamartín,Prosperidad,Entire home/apt,130,40.44307,-3.6718,2,0,365,Pa
15183,39026090,299058060,Puente de Vallecas,Palomeras Bajas,Private room,19,40.38159,-3.6653,1,1,364,Antonia
15184,39026573,194885696,Latina,Aluche,Private room,23,40.392790000000005,-3.74955,1,17,180,Ana Belen
15185,39026589,299031953,Centro,Palacio,Entire home/apt,126,40.42178,-3.71121,1,3,180,Anna
15186,39026823,294453872,Tetuán,Cuatro Caminos,Private room,48,40.45251,-3.70044,1,0,179,Hostal Falfes
15187,39027036,299069027,Moncloa - Aravaca,Aravaca,Private room,22,40.45921,-3.7830800000000004,30,0,0,Maria Eugenia
15188,39027506,87388621,Arganzuela,Palos de Moguer,Private room,19,40.4013,-3.68833,1,3,0,Jeyson
15189,39027603,299073267,Centro,Universidad,Private room,45,40.42207,-3.70209,2,25,0,Ivan
15190,39027938,14809898,Chamberí,Arapiles,Entire home/apt,60,40.431709999999995,-3.7105699999999997,2,4,270,Maria José
15191,39039036,298066769,Tetuán,Valdeacederas,Entire home/apt,62,40.46245,-3.69962,3,12,98,Jo
15192,39041139,299031953,Centro,Palacio,Private room,200,40.42125,-3.71147,2,2,180,Anna
15193,39041274,223351596,Barajas,Casco Histórico de Barajas,Private room,15,40.471779999999995,-3.5779699999999997,30,0,0,Sandra
15194,39042028,296347020,Centro,Cortes,Entire home/apt,25,40.415459999999996,-3.70181,15,5,7,Gege
15195,39042845,4787611,Ciudad Lineal,Quintana,Private room,32,40.43704,-3.64805,2,5,357,Paloma
15196,39044495,299231914,Villa de Vallecas,Casco Histórico de Vallecas,Private room,40,40.37323,-3.6276800000000002,3,30,40,Ruben Y Kathleen
15197,39044588,268589350,Puente de Vallecas,San Diego,Private room,37,40.3927,-3.6666800000000004,1,12,365,Ana
15198,39044925,84213235,Centro,Universidad,Entire home/apt,163,40.42045,-3.7022699999999995,1,0,180,玲
15199,39045326,259252507,Carabanchel,Buenavista,Private room,40,40.370090000000005,-3.7380699999999996,2,1,5,Patricia
15200,39048265,6821236,Retiro,Jerónimos,Private room,190,40.412690000000005,-3.68866,1,0,365,Esther
15201,39048611,197766163,Salamanca,Goya,Entire home/apt,50,40.42641,-3.67622,3,6,87,Gabriela
15202,39049004,299279545,Centro,Universidad,Entire home/apt,51,40.42123,-3.7040599999999997,4,15,365,Ballesta
15203,39049361,298966714,Arganzuela,Acacias,Entire home/apt,65,40.400859999999994,-3.70934,1,3,178,Antonio
15204,39051336,15826201,Centro,Embajadores,Entire home/apt,58,40.40644,-3.7002599999999997,7,17,1,Guillermo
15205,39051905,299302030,Puente de Vallecas,Palomeras Bajas,Private room,18,40.37947,-3.66088,2,17,22,José Segundo
15206,39052040,62386612,Usera,San Fermín,Entire home/apt,236,40.37065,-3.6928099999999997,7,2,0,Marine
15207,39054993,206942792,Chamberí,Arapiles,Entire home/apt,30,40.43179,-3.71063,1,6,0,Giormary
15208,39059183,299350414,Centro,Sol,Entire home/apt,70,40.41706,-3.7022800000000005,2,4,294,Mauricio
15209,39068575,21731634,Salamanca,Lista,Entire home/apt,130,40.4311,-3.67254,3,2,0,Heredad Homes
15210,39068967,3540591,Centro,Universidad,Entire home/apt,70,40.42556,-3.70649,7,3,238,Max
15211,39069219,299447254,Centro,Embajadores,Entire home/apt,71,40.407920000000004,-3.7077400000000003,1,11,0,Julio
15212,39069609,299449960,Centro,Sol,Entire home/apt,200,40.41861,-3.70741,3,3,0,Redpiso
15213,39070048,299232587,Centro,Embajadores,Entire home/apt,196,40.407920000000004,-3.7082900000000003,1,14,0,Rodolfo
15214,39070414,216203351,Salamanca,Goya,Entire home/apt,141,40.42842,-3.6777699999999998,2,14,365,Fiteni
15215,39070823,259252507,Carabanchel,Buenavista,Private room,40,40.37076,-3.73958,2,0,364,Patricia
15216,39072006,299470683,Tetuán,Cuatro Caminos,Private room,422,40.44927,-3.69981,1,1,89,Paloma
15217,39076448,299503336,Centro,Palacio,Entire home/apt,195,40.42022,-3.7155699999999996,1,10,24,Ines Pilar
15218,39077283,69201079,Ciudad Lineal,Ventas,Private room,31,40.42432,-3.6558800000000002,1,33,0,Amanda
15219,39078724,299514839,Tetuán,Cuatro Caminos,Private room,25,40.4543,-3.7027400000000004,1,0,365,Lara
15220,39078851,239454634,Fuencarral - El Pardo,Peñagrande,Private room,45,40.48236,-3.7198800000000003,2,6,0,Dionis
15221,39081508,73581536,Puente de Vallecas,Numancia,Private room,20,40.40311,-3.6584800000000004,1,11,88,Sofia
15222,39084476,17585620,Centro,Palacio,Private room,39,40.41879,-3.7103300000000004,2,1,90,Juan Francisco
15223,39085699,140956624,Centro,Sol,Entire home/apt,100,40.41499,-3.7069,7,4,0,Juan José
15224,39086108,299571037,Villaverde,Los Rosales,Private room,22,40.35433,-3.69245,1,2,365,Rayae
15225,39087128,60088973,Centro,Palacio,Entire home/apt,47,40.41206,-3.70853,3,7,75,Enrique
15226,39087682,298456777,Arganzuela,Delicias,Shared room,18,40.3926,-3.6943,1,3,90,William
15227,39091979,220103569,Chamberí,Almagro,Entire home/apt,62,40.4377,-3.69863,2,6,166,MadreamsRent
15228,39092557,220103569,Chamberí,Almagro,Entire home/apt,101,40.43703,-3.6991099999999997,2,5,0,MadreamsRent
15229,39093105,299031953,Centro,Palacio,Private room,200,40.42134,-3.71136,2,0,180,Anna
15230,39093290,59067831,Centro,Universidad,Private room,25,40.42459,-3.7079800000000005,2,6,266,Iker
15231,39095663,258850169,Chamberí,Trafalgar,Entire home/apt,104,40.43165,-3.69915,1,3,346,Sonali
15232,39095787,299644341,Centro,Embajadores,Entire home/apt,74,40.40811,-3.7105900000000003,1,16,147,Miguel
15233,39096042,258850169,Centro,Embajadores,Entire home/apt,187,40.40725,-3.7088300000000003,1,0,283,Sonali
15234,39096360,186518988,Latina,Puerta del Angel,Private room,40,40.41373,-3.72914,1,0,181,Brayan Andres
15235,39097228,149331467,Centro,Universidad,Private room,55,40.42538,-3.70361,2,0,0,Ariana
15236,39097573,28790907,Chamberí,Gaztambide,Private room,38,40.43097,-3.7120300000000004,2,8,90,Carmen
15237,39099046,299516607,Salamanca,Goya,Entire home/apt,130,40.42272,-3.67346,3,25,151,Manuel Ramón
15238,39104703,132964998,Centro,Embajadores,Private room,60,40.4114,-3.6972300000000002,2,6,6,Ema
15239,39106720,24193725,Chamberí,Gaztambide,Entire home/apt,45,40.43463,-3.7149199999999998,15,0,0,Deysin
15240,39107095,26378285,Salamanca,Lista,Private room,150,40.430209999999995,-3.6733,1,0,180,Amelia
15241,39107357,299751166,Salamanca,Guindalera,Private room,26,40.435159999999996,-3.66731,2,1,89,Esteban
15242,39108689,299761690,Carabanchel,Vista Alegre,Entire home/apt,89,40.3901,-3.7387,10,1,0,María Jesús
15243,39113906,37918137,Centro,Justicia,Entire home/apt,38,40.42147,-3.6997699999999996,2,12,364,Diana
15244,39114158,37918137,Centro,Justicia,Entire home/apt,69,40.423770000000005,-3.698,2,11,113,Diana
15245,39121711,89909066,Centro,Embajadores,Private room,19,40.4084,-3.7074300000000004,13,8,0,Lorenzo
15246,39121895,5950981,Usera,San Fermín,Entire home/apt,65,40.37184,-3.69012,4,12,359,Raúl
15247,39122087,27526991,Tetuán,Castillejos,Entire home/apt,169,40.4585,-3.69679,1,0,5,Leticia&Fer
15248,39122404,300000159,Centro,Embajadores,Private room,30,40.407959999999996,-3.7060800000000005,1,11,88,Martha
15249,39125970,100336740,Chamberí,Trafalgar,Entire home/apt,124,40.43112,-3.7035199999999997,1,0,5,Victoria&Fer
15250,39125971,100336740,Tetuán,Castillejos,Entire home/apt,172,40.457879999999996,-3.69745,1,0,4,Victoria&Fer
15251,39127372,186665934,Centro,Embajadores,Entire home/apt,57,40.408840000000005,-3.69919,30,44,253,Javi
15252,39128502,300065733,Centro,Sol,Entire home/apt,49,40.419579999999996,-3.70658,1,3,78,Francisca
15253,39129149,14809898,Chamberí,Gaztambide,Entire home/apt,60,40.43234,-3.71178,2,1,270,Maria José
15254,39129974,299571037,Usera,Orcasur,Private room,25,40.373540000000006,-3.69614,1,0,179,Rayae
15255,39131064,261401042,Latina,Aluche,Private room,39,40.39355,-3.76856,1,7,0,Luis
15256,39131373,300065733,Centro,Sol,Entire home/apt,58,40.41968,-3.7054099999999996,1,2,78,Francisca
15257,39131376,300065733,Centro,Universidad,Entire home/apt,74,40.42136,-3.70664,1,8,74,Francisca
15258,39131380,300065733,Centro,Palacio,Entire home/apt,66,40.42038,-3.7063300000000003,1,2,78,Francisca
15259,39131383,300065733,Centro,Universidad,Entire home/apt,87,40.421659999999996,-3.70649,1,8,66,Francisca
15260,39131384,300065733,Centro,Sol,Entire home/apt,58,40.41953,-3.70614,1,2,0,Francisca
15261,39135541,28206011,San Blas - Canillejas,Rejas,Private room,65,40.44789,-3.5709800000000005,1,13,365,Isabel
15262,39135751,28206011,San Blas - Canillejas,Rejas,Private room,55,40.44952,-3.57124,1,6,0,Isabel
15263,39143120,300239381,Centro,Universidad,Private room,23,40.42521,-3.7118900000000004,1,23,180,Blanca
15264,39143228,31548549,Latina,Puerta del Angel,Private room,35,40.40911,-3.72209,1,0,365,Luis Enrique
15265,39147309,300270680,Centro,Universidad,Private room,19,40.428259999999995,-3.7052699999999996,6,2,354,Antonella
15266,39148329,250507434,Salamanca,Guindalera,Entire home/apt,60,40.4356,-3.67119,15,4,364,Amura Home
15267,39153151,300180290,Puente de Vallecas,Numancia,Private room,23,40.397220000000004,-3.6587699999999996,1,23,181,Flakita
15268,39153236,103146059,Latina,Aluche,Private room,45,40.3941,-3.7428,1,1,179,Sergio
15269,39153857,297553979,Centro,Embajadores,Entire home/apt,140,40.41013,-3.7081,1,21,0,V&R Apartments
15270,39160694,48397028,Centro,Embajadores,Private room,50,40.41329,-3.7011800000000004,2,1,0,Giorgio
15271,39162265,220103569,Latina,Puerta del Angel,Entire home/apt,47,40.40761,-3.7351199999999998,2,9,365,MadreamsRent
15272,39164505,3709624,Arganzuela,Delicias,Private room,30,40.39197,-3.69346,2,7,37,Amelia
15273,39164607,290368903,Carabanchel,Abrantes,Private room,35,40.385690000000004,-3.72782,2,1,0,Daniel
15274,39166369,140446987,Arganzuela,Palos de Moguer,Entire home/apt,65,40.40457,-3.6995,3,12,0,Enrique
15275,39167042,140446987,Arganzuela,Palos de Moguer,Entire home/apt,65,40.405159999999995,-3.69811,3,5,0,Enrique
15276,39173839,300544106,Carabanchel,Vista Alegre,Private room,200,40.3883,-3.7441699999999996,2,1,179,Emmanuel
15277,39174060,42044699,Centro,Embajadores,Private room,25,40.41268,-3.7067300000000003,1,20,90,Valentina
15278,39174319,21950572,Centro,Embajadores,Entire home/apt,43,40.40835,-3.70106,1,1,180,Kike
15279,39175317,91095901,Hortaleza,Valdefuentes,Entire home/apt,245,40.48623,-3.66742,2,0,0,Angelica
15280,39176448,294229909,Centro,Palacio,Entire home/apt,111,40.42095,-3.7092,1,4,179,Canaan Xibanya 1
15281,39183186,300543178,Carabanchel,Abrantes,Entire home/apt,75,40.38205,-3.72946,7,0,365,Isabel
15282,39185925,63334355,Hortaleza,Canillas,Private room,180,40.46691,-3.65006,2,2,90,Mac
15283,39187307,300687902,Arganzuela,Chopera,Entire home/apt,29,40.39552,-3.6998699999999998,2,44,168,Dan
15284,39187650,63334355,Hortaleza,Canillas,Private room,180,40.46525,-3.6522900000000003,2,1,90,Mac
15285,39187891,133221996,Hortaleza,Pinar del Rey,Entire home/apt,70,40.47184,-3.6494800000000005,2,8,0,Ana Isabel
15286,39188814,296546361,Arganzuela,Acacias,Private room,58,40.40043,-3.70349,1,17,179,Veronica
15287,39189533,16415921,Centro,Universidad,Entire home/apt,100,40.42585,-3.70194,1,14,0,Catherine
15288,39191065,300714799,Centro,Embajadores,Entire home/apt,100,40.41258,-3.7017599999999997,3,21,0,Raul
15289,39194183,290368903,Carabanchel,Puerta Bonita,Private room,35,40.38568,-3.72801,1,1,0,Daniel
15290,39194765,299031953,Centro,Universidad,Private room,400,40.42188,-3.70519,2,0,365,Anna
15291,39195620,181644268,Arganzuela,Palos de Moguer,Private room,45,40.4026,-3.6883199999999996,2,11,90,Joaquín
15292,39195708,26378285,Salamanca,Lista,Private room,75,40.43057,-3.6724699999999997,1,0,173,Amelia
15293,39196559,31284363,Centro,Universidad,Entire home/apt,219,40.42539,-3.7050300000000003,1,5,112,Cristian
15294,39196629,20371793,Tetuán,Almenara,Entire home/apt,159,40.47278,-3.69571,3,3,18,Mario
15295,39197703,129459320,Salamanca,Fuente del Berro,Private room,32,40.42657,-3.6645199999999996,2,1,90,Marcela
15296,39200886,300796071,Carabanchel,Puerta Bonita,Private room,23,40.38443,-3.73306,2,2,89,Alejandro
15297,39210062,116368106,Centro,Universidad,Entire home/apt,62,40.42492,-3.7063699999999997,1,4,179,Guillermo
15298,39210568,300883117,Centro,Universidad,Entire home/apt,173,40.42045,-3.7041699999999995,2,8,23,Christian
15299,39211957,230329957,Centro,Embajadores,Private room,50,40.40858,-3.70225,2,19,207,Antonio
15300,39212925,297276854,Villaverde,San Andrés,Entire home/apt,100,40.34352,-3.71388,1,15,0,Cris
15301,39213662,7145793,Ciudad Lineal,Concepción,Entire home/apt,44,40.43489,-3.65328,3,3,153,Miguel Angel
15302,39213909,7145793,Ciudad Lineal,Quintana,Entire home/apt,56,40.43305,-3.65352,3,12,183,Miguel Angel
15303,39214966,300913252,Tetuán,Berruguete,Entire home/apt,41,40.45882,-3.7036,1,11,88,Francisco
15304,39215030,298274355,Arganzuela,Acacias,Entire home/apt,110,40.403459999999995,-3.7061599999999997,1,9,178,Maria Del Carmen
15305,39216420,174736006,Carabanchel,Puerta Bonita,Private room,35,40.3843,-3.73961,3,0,270,Jose Luis
15306,39216656,300047705,Centro,Universidad,Entire home/apt,40,40.42528,-3.70117,1,1,83,Yadira
15307,39216903,300925268,Moncloa - Aravaca,Valdezarza,Private room,100,40.46547,-3.71664,1,0,180,用户7102
15308,39218807,1408525,Arganzuela,Palos de Moguer,Entire home/apt,85,40.40248,-3.6904800000000004,3,1,329,Mad4Rent
15309,39218950,99018982,Centro,Palacio,Entire home/apt,101,40.41114,-3.7150300000000005,1,4,294,Alterhome
15310,39219282,29269425,Carabanchel,San Isidro,Entire home/apt,99,40.39843,-3.71726,2,11,0,Carlos
15311,39220266,44267738,Centro,Sol,Entire home/apt,176,40.416,-3.70256,1,3,108,Madrid Central
15312,39222588,192023080,Villaverde,Los Rosales,Private room,39,40.350609999999996,-3.6861099999999998,7,0,365,Patrick Raoul
15313,39228621,301058403,Puente de Vallecas,San Diego,Private room,20,40.391940000000005,-3.6647199999999995,1,28,47,Saul Fernando
15314,39237308,80243961,Latina,Puerta del Angel,Private room,47,40.41402,-3.72997,3,1,0,Melissa
15315,39237455,12030420,Centro,Justicia,Entire home/apt,320,40.42167,-3.6961199999999996,1,0,10,Ignacio
15316,39238965,4628173,Tetuán,Almenara,Entire home/apt,63,40.47345,-3.6879,1,12,350,Apartamentos Centro Norte
15317,39239536,154446386,Centro,Palacio,Private room,43,40.41406,-3.7099800000000003,2,22,0,Hixel
15318,39239715,274985942,Chamberí,Gaztambide,Entire home/apt,51,40.434979999999996,-3.71708,1,7,319,Dobo Rooms
15319,39240465,23603298,Retiro,Jerónimos,Entire home/apt,134,40.41491,-3.69151,1,5,281,HeimaHomes
15320,39240988,23603298,Retiro,Jerónimos,Entire home/apt,125,40.41491,-3.69151,1,8,311,HeimaHomes
15321,39241242,211073135,Centro,Palacio,Private room,50,40.41052,-3.71106,3,15,0,Peter
15322,39241259,23603298,Retiro,Jerónimos,Entire home/apt,125,40.41278,-3.69144,1,19,311,HeimaHomes
15323,39241481,23603298,Retiro,Jerónimos,Entire home/apt,125,40.41278,-3.69144,1,9,311,HeimaHomes
15324,39241798,23603298,Retiro,Jerónimos,Entire home/apt,120,40.41491,-3.69151,1,5,210,HeimaHomes
15325,39242529,161719443,Latina,Puerta del Angel,Private room,30,40.40898,-3.7273400000000003,30,3,8,Javier
15326,39242874,301222642,Latina,Aguilas,Entire home/apt,65,40.38288,-3.7652099999999997,7,0,365,Laura Maria
15327,39243292,301232803,Centro,Universidad,Entire home/apt,44,40.42383,-3.7012699999999996,2,29,365,Le Petit
15328,39244106,67215351,Barajas,Timón,Entire home/apt,40,40.4721,-3.58509,1,0,0,Julián Fco
15329,39248656,301268277,Usera,Moscardó,Entire home/apt,73,40.38535,-3.7108199999999996,8,1,365,Marcos
15330,39249261,155112571,Puente de Vallecas,Numancia,Private room,19,40.40067,-3.65311,1,12,6,Antonio
15331,39250733,300047705,Centro,Justicia,Entire home/apt,38,40.42205,-3.7004300000000003,1,69,175,Yadira
15332,39252380,220558817,Puente de Vallecas,Numancia,Entire home/apt,72,40.39806,-3.65686,3,15,0,Nuevacasa Online Rentals
15333,39254295,220103569,Centro,Sol,Entire home/apt,66,40.41791,-3.7031400000000003,3,12,0,MadreamsRent
15334,39262603,21694316,San Blas - Canillejas,Simancas,Entire home/apt,56,40.438629999999996,-3.6309199999999997,2,3,180,Palos Y Adobe
15335,39263406,267845073,Arganzuela,Chopera,Entire home/apt,55,40.39228,-3.6966099999999997,3,14,78,Jonathan
